Agency,nfi_plot,Long,Lat,slope,aspect,elevation,province,ecozone,land_base,land_cover,land_pos,density_cl,stand_stru,succ_stage,wetland_class,veg_type,site_age,site_height,lorey_height,Pct_ABIE,Pct_PICE,Pct_PINU,Pct_PSEU,Pct_THUJCHAM,Pct_TSUG,LoCBH_ABIE,LoCBH_PICE,LoCBH_PINU,LoCBH_PSEU,LoCBH_THUJCHAM,LoCBH_TSUG,Dom_ltp_gen,Dom_ltp_pct,Dom_decid_con,Sec_ltp_gen,Sec_ltp_pct,Sec_decid_con,ltp_con_pct,stree_mean_H,Dom_stp_gen,Dom_stp_pct,LoreyCBH,num_CBH_obs,SFL,CFL,TFL,CBD,stp_CBD,basal_area_standlive,basal_area_standlive_small,basal_area_standlive_total,basal_area_standdead,basal_area_falllive,stem_density_standlive,stem_density_standdead,stem_density_falllive,plotbio_stemwood_live,plotbio_stembark_live,plotbio_branches_live,plotbio_foliage_live,plotbio_stemwood_dead,plotbio_stembark_dead,plotbio_branches_dead,picemar_pct,Larilar_pct,all_stp_fuels_kg_m2,saplings_kg_m2,herbs_kg_m2,mosslichen_kg_m2,size1_2_kg_m2,SPHA,CLAD,FM,Dom_surf,avg_org_thick,TreedPeatland,avg_org_carb,avg_bulk_density_org,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19
NFI,1245596,-119.09,56.02,0,999,614,AB,Boreal Plains,V,T,U,OP,MULT,TS,U,TB,64,14,13.7,0,0.672006303556942,0,0,0,0,0,1.3,0,0,0,0,POPU,0.798,DEC,PICE,0.202,CON,0.2,3.19,POPU,0.559,6.479,6,,0.2947275,0.6420025,,0.0994,3.32,3.8995018813,7.2195018813,0,0,150,0,0,7.9,2.08,1.74,0.69,0,0,0,0,0,0.3175,0.209025,0.118975,0,0.019275,0,0,0,other,5.5,0,271.83,0.19,1.1,10.9,0.25,114.71,21.8,-21.6,43.4,14.6,-5.3,14.6,-14.5,442,72,18,50,199,60,199,75
NFI,1245631,-116.84,55.86,5,170,662,AB,Boreal Plains,V,T,W,OP,MULT,TS,U,TC,70,11.7,11.9,0,10.8056453767007,0,0,0,0,0,12.1135814527322,0,0,0,0,PICE,0.919,CON,SALI,0.081,DEC,0.92,3.52,SALI,0.7,11.678,24,,1.1287425,1.7111675,5.0827,0.3572,10.81,17.6400427499,28.4500427499,0.87,0,600,50,0,23.09,3.92,5.93,5.18,1.32,0.23,0.37,0.535,0,1.256,0.227375,0.031375,0.13145,0.192225,0.053,0.007,0.173,other,68.2,1,425.05,0.14,0.3,13.1,0.27,117.98,22.7,-25.1,47.8,14,-6.4,14,-15.9,454,73,20,49,206,62,206,76
NFI,1245691,-113.06,55.48,0,999,672,AB,Boreal Plains,V,T,U,DE,MULT,TS,U,TM,64,17,17.5,0,18.1445628951191,0.430084034276443,0,0,0,0,10.5927003613738,10,0,0,0,POPU,0.602,DEC,PICE,0.389,CON,0.39,4.65,PICE,0.846,12.366,82,,3.4347475,3.6572225,0.669,0.4179,45.22,16.7794034425,61.9994034425,1.16,0,2075,75,0,134.98,29.84,18.23,8.99,2.31,0.52,0.58,0.305,0,1.944,0.072475,0.086775,0,0.063225,0,0,0,other,8.1,0,390.53,0.12,0.1,12.6,0.27,117.68,21.9,-24.6,46.5,14.1,-6.4,14.1,-16.1,476,95,18,64,242,56,242,68
NFI,1246036,-93.29,51.54,4,90,-1,ON,Boreal Shield West,V,T,U,DE,SNGL,LS,U,TC,79,17.3,14,0,19.4416872318782,16.4018821802647,0,0,0,0,0.791486383812532,2.50516953293824,0,0,0,PICE,0.574,CON,PINU,0.426,CON,1,4.01,PICE,0.952,1.521,11,,1.8846325,2.2609575,0.151,0.1791,25.48,8.9155257916,34.3955257916,2.51,0,1650,200,0,74.68,8.94,8.88,8.15,7.1,0.71,0.7,0.804,0,0.7175,0.07645,0.0006,0.217975,0.0813,0.03,0.001,0.941,3,24.85,0,375.23,0.05,-0.3,11.1,0.22,131.51,23.4,-26.7,50.1,15.5,-16,15.5,-18.5,644,90,22,46,268,82,268,83
NFI,1246096,-90.18,50.52,17,180,-1,ON,Boreal Shield West,V,T,U,SP,SNGL,ES,U,TM,,,,0,2.27156783808627,2.12632808272,0,0,0,0,0,0,0,0,0,,0,,,0,,,1.7,ALNU,0.75,,0,,0.361475,0.716225,,0.0076,0,0.1413716694,0.1413716694,4.4,0,0,225,0,0,0,0,0,11.84,1.38,1.88,0,0,0.013,0.115325,7.5E-05,0.09875,0.1406,0,0.016,0.001,other,5.65,0,410.27,0.09,-0.5,12.5,0.24,129.73,23.8,-27,50.8,15.2,-18.3,15.2,-18.3,751,100,29,39,286,103,286,103
NFI,1246141,-88.11,49.65,3,89,-1,ON,Boreal Shield West,V,N,U,SP,NA,ES,U,SL,,,,6.30998701950552,3.89363102999693,0,0,0,0,0,2,0,0,0,0,,0,,,0,,,2.01,BETU,0.951,,0,,1.5823875,1.8962625,,0.0875,0,1.4490596115,1.4490596115,15.79,0,0,475,0,0,0,0,0,35.99,6.07,9.44,0,0,0.176,0.1605,0.090625,0.01305,0.0497,0,0,0,other,7.8,,374.68,0.14,0.6,12.7,0.25,121.79,24.1,-25.8,49.9,15.2,-8,15.2,-16.2,774,91,32,32,259,109,259,140
NFI,1246191,-85.78,48.75,2,188,-1,ON,Boreal Shield East,V,T,U,SP,MULT,LS,U,TM,110,17.9,17.4,1.37493765979766,21.7182619832561,0,0,0,0,0,1.8941329261675,0,0,0,0,PICE,0.797,CON,BETU,0.176,DEC,0.8,2.43,ALNU,0.328,1.936,7,,0.961355,1.224905,,0.1898,6.77,4.9511500221,11.7211500221,4.08,0,200,100,0,19.53,2.69,3.99,2.24,9.88,1.54,2.23,0,0,0.461,0.11765,0.0693,0.004625,0.071975,0,0.006,0.002,other,5.35,0,421.54,0.11,0.9,11.9,0.26,110.77,21.7,-23.2,44.9,13.2,-7.3,14.2,-14.2,825,97,47,21,255,155,245,159
NFI,1246311,-80.61,46.32,-1,999,-1,ON,Boreal Shield East,V,T,U,DE,SNGL,LS,U,TC,103,18.8,16.2,0,0,37.4972448801303,0,0,0,0,0,0.965127749161002,0,0,0,PINU,0.976,CON,QUER,0.024,DEC,0.98,3.19,ACER,0.524,0.941,7,,1.49402,2.03922,,0.139,15.65,4.3581744087,20.0081744087,0.5,0,375,25,0,39.39,6.32,11.31,5.03,1.71,0.28,0.27,0,0,0.4435,0.44475,0.0038,0.005275,0.091375,0,0.003,0.001,other,7.65,0,372.44,0.1,4.5,10.3,0.24,108.33,25,-17.2,42.2,12.7,-3.8,17.8,-10.1,871,99,55,16,261,175,231,196
NFI,1246351,-78.96,45.41,6,79,-1,ON,Boreal Shield East,V,T,U,DE,MULT,ES,U,TB,96,20.9,21.8,0.066051985541725,0,0,0,0,0,0,0,0,0,0,0,ACER,0.887,DEC,PRUN,0.113,DEC,0,1.92,ACER,0.571,8.018,7,,3.2732425,3.3406675,,1.0901,20.44,2.2894356463,22.7294356463,6.02,0,350,50,0,102.21,12.48,32.35,2.89,16.03,1.66,5.7,0,0,2.092,0.0406,0.0033,0,0.023525,0,0.001,0,other,8.2,0,341.24,0.02,4.1,11.1,0.26,104.6,24.4,-17,41.4,6.3,-3.9,16.8,-10.1,995,99,63,14,287,198,260,234
NFI,1246396,-77.14,44.41,15,260,-1,ON,Mixedwood Plains,V,T,U,OP,COMP,ES,U,TM,56,10.6,10.5,0,0,0,0,0,0,0,0,0,0,0,0,ULMU,0.407,DEC,ACER,0.339,DEC,0,2.11,ACER,0.341,1.917,11,,0.59448,0.89428,0.0693,0.1413,7.26,5.7184840277,12.9784840277,0,0,525,0,0,17.33,2.58,5.91,1.4,0,0,0,0,0,0.2975,0.100875,0.0501,0.00025,0.148575,0,0,0,other,1.95,0,298.14,0.1,6.3,10.1,0.25,100.56,25.9,-13.4,39.3,1.8,-6.1,18.8,-7.1,894,90,61,11,254,201,209,220
NFI,1246401,-77.01,44.33,6,332,-1,ON,Mixedwood Plains,V,T,U,DE,MULT,TS,U,TM,72,17,16.6,1.85373601515883,0.615163111481051,0,0,0,0,1.07880868248359,0.913581232045962,0,0,0,0,CARY,0.606,DEC,OSTR,0.103,DEC,0,2.03,ACER,0.75,3.533,12,,2.174785,2.382635,0.1664,1.0507,15.07,2.7785816225,17.8485816225,0.22,0,525,25,0,55.67,7.05,27.95,3.91,0.41,0.07,0.06,0,0,2.1375,0.085925,0.007025,0.016025,0.098875,0,0,0,other,0.95,0,309.32,0.15,6.6,10.1,0.25,99.52,25.9,-13,38.9,2.2,16.4,18.8,-6.8,904,92,60,12,259,204,208,225
NFI,1252421,-122.68,55.94,30,258,1185,BC,Montane Cordillera,V,T,U,DE,SNGL,MS,U,TC,193,25,23.9,5.22360464494009,4.66489202645323,71.081066696546,0,0,0,4.84662602053857,7.03764846044441,17.5438054496815,0,0,0,PINU,0.865,CON,ABIE,0.074,CON,0.94,5.85,PICE,0.67,15.968,57,,3.99345,4.11795,0.5035,0.025,70.44,2.894663471,73.334663471,10.53,0,1425,225,0,320.99,25.77,17.95,13.75,33.46,2.68,1.52,0,0,0.146,0,0.0021,0,0.1224,0,0,0.25,other,8.85,0,511.74,0.07,1.2,10.2,0.28,92.94,19.9,-16.5,36.4,12.8,-4.5,12.8,-11,633,82,24,27,216,110,216,150
NFI,1252651,-108.2,54.74,2,202,498,SK,Boreal Plains,V,T,U,DE,SNGL,ES,U,TC,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,2.1,PINU,1,,0,,0.00726,0.07986,,0.1819,0,2.2619467106,2.2619467106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382,0.03125,0.001275,0.002625,0.03745,0,0,0,other,1.9,0,85.02,0.45,0.2,12.1,0.24,128.08,23.2,-25.3,48.5,15.5,-15,15.5,-17.2,448,83,13,59,217,51,217,54
NFI,1252671,-107.01,54.49,0,999,481,SK,Boreal Plains,V,T,W,SP,MULT,OG,U,TC,126,6.4,6.4,0,0.510214281897067,0,0,0,0,0,1.6,0,0,0,0,LARI,0.725,DEC,PICE,0.275,CON,0.27,2.12,LARI,0.894,1.361,7,,0.234245,0.361695,,0.1834,1.86,2.9530970944,4.8130970944,0.94,0,175,100,0,2.15,0.41,1.28,0.66,1.16,0.2,0.51,0.21,1,0.3895,0.0464,0.00765,0.058575,0.014825,0.005,0,0.63,3,40,1,401.7,0.04,-0.1,12.1,0.24,128.6,23,-25.8,48.8,15.3,-15.4,15.3,-17.5,456,82,15,55,215,56,215,59
NFI,1252691,-105.92,54.32,12,29,573,SK,Boreal Plains,V,T,U,DE,MULT,TS,U,TM,114,24.7,23.7,2.2613576619621,15.0303217325696,2.86521103989023,0,0,0,3.30035599548494,9.77237123070868,22,0,0,0,POPU,0.609,DEC,PICE,0.253,CON,0.25,3.87,ABIE,0.986,15.246,43,,4.29015,4.95165,0.5074,0.0929,46.43,4.5867252742,51.0167252742,5.98,0,1075,225,0,188.82,36.83,20.89,6.81,14.57,2.37,4.2,0,0,0.36,0.0571,0.1045,0.0617,0.4382,0,0,0,other,9.9,0,384.75,0.09,-0.7,11.9,0.24,129.95,22.6,-26.5,49.1,14.9,-16.1,14.9,-18.3,483,81,17,52,219,63,219,65
NFI,1252701,-105.31,54.24,2,140,603,SK,Boreal Plains,V,T,U,DE,SNGL,TS,U,TC,117,17.3,17.1,0,13.6052560349931,11.3697183376527,0,0,0,0,1.62635588308355,0,0,0,0,PICE,0.634,CON,PINU,0.366,CON,1,7.6,PICE,0.667,11.238,41,,1.6479,2.6919,0.2811,0.0277,19.66,1.6964600329,21.3564600329,5.32,0,1025,375,0,65.52,7.43,6.3,5.28,14.62,1.67,1.62,0.637,0,0.2105,0.0056,0,0.8075,0.2309,0,0.005,0.64,3,6.85,0,447.5,0.09,-1,11.8,0.23,131.15,22.5,-27.1,49.6,14.7,-16.5,14.7,-18.8,492,81,17,51,221,64,221,65
NFI,1252721,-104.09,53.96,0,999,437,SK,Boreal Plains,V,T,U,OP,MULT,TS,U,TM,109,13.4,14.1,0,9.86104700558258,9.37637779895001,0,0,0,0,7.79904184809638,10.4490271179706,0,0,0,PICE,0.496,CON,PINU,0.4,CON,0.9,6.81,PICE,0.797,8.984,53,,1.46781,2.30591,0.2869,0.1016,19.5,8.9849549893,28.4849549893,1.76,0,1325,175,0,51.06,7.03,7.45,5.79,2.39,0.41,0.4,0.509,0,0.692,0,0,0.2818,0.5563,0,0.005,0.51,3,10.75,0,482.25,0.08,-0.2,11.7,0.23,133.68,23.5,-26.5,50,15.8,-18.4,15.8,-18.4,475,76,16,52,213,58,213,58
NFI,1253001,-89.23,49.9,5,268,-1,ON,Boreal Shield West,V,T,U,DE,SNGL,LS,U,TM,48,18.4,17.8,0,0.4185386812745,17.3580259043847,0,0,0,0,2.2,4.6934122216124,0,0,0,BETU,0.511,DEC,PINU,0.442,CON,0.44,9.05,BETU,0.989,3.573,17,,1.957,1.957,0.1376,0.0198,28.32,3.2620727319,31.5820727319,2.42,0,1450,200,0,104.72,13.82,11.08,5.62,7.13,0.82,0.68,0,0,0.1795,0,0,0,0,0,0.001,0.02,other,6.75,0,,,0.1,13.4,0.26,125.6,24.4,-26.6,51,15.3,-17.2,15.3,-17.2,725,92,31,34,263,108,263,108
NFI,1253016,-88.39,49.64,0,999,-1,ON,Boreal Shield West,V,T,U,OP,COMP,TS,U,TC,60,12.3,10.7,0.854611376546848,13.9005264745224,0,0,4.460020915531,0,4.1,1.96373026326161,0,0,0.819200397340733,0,PICE,0.745,CON,THUJ,0.234,CON,0.98,2.86,THUJ,0.616,1.739,10,,1.1770225,1.4922475,0.1313,0.1828,12.99,6.7113843859,19.7013843859,0.68,0,750,75,0,25.05,3.56,5.81,6.34,1.11,0.19,0.24,0.037,0,0.5225,0.13605,0.008,0.010325,0.16085,0.25,0,0.01,other,13.45,0,389.94,0.12,0.4,12.6,0.25,122.1,24,-25.8,49.8,15.1,-8.2,15.1,-16.4,770,89,32,31,262,114,262,132
NFI,1253061,-86.32,48.75,49,70,-1,ON,Boreal Shield East,V,T,U,DE,SNGL,OG,U,TM,205,12.5,10.9,1.06242773058181,1.90557229394306,0,0,0,0,0.983012068232641,4.70472539927872,0,0,0,0,BETU,0.893,DEC,PICE,0.069,CON,0.07,3.08,ABIE,0.879,1.524,10,,2.674515,2.909665,0.2853,0.161,15.95,6.988001619,22.938001619,6.45,0,450,125,0,50.73,8.46,14.78,4.27,23.13,3.89,6.73,0.083,0,0.4965,0.03375,0.03095,0.11955,0.0509,0.03,0.008,0.1,other,12.15,0,474.75,0.08,1.1,10.5,0.25,104.79,19.6,-21.6,41.2,12.9,-6.7,13.4,-13.3,834,96,47,21,256,156,248,167
NFI,1253156,-82.18,46.86,-1,999,-1,ON,Boreal Shield East,V,T,U,OP,MULT,MS,U,TC,103,15.1,13.1,1.1964362922115,20.6283845868636,4.2506926700315,0,0,0,1.28610646133244,4.32097285276356,3.42086370481232,0,0,0,PICE,0.703,CON,PINU,0.187,CON,0.89,3.45,PICE,0.521,3.96,11,,1.87826,3.04086,0.2055,0.3012,15.63,10.9663574759,26.5963574759,5.39,0,950,150,0,40.45,6.1,7.6,6.07,13.28,1.83,2.87,0.816,0,1.038,0.5017,0.0224,0.1811,0.4574,0.167,0,0.02,other,18.75,0,449.7,0.07,2.3,11.8,0.26,108.98,23.3,-20.5,43.8,10.6,-11.3,15.6,-12.4,886,101,52,18,271,171,247,179
NFI,1259201,-129,55.77,3,-1,553,BC,Pacific Maritime,V,N,U,SP,NA,MS,U,HG,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,,,0,,0,,0.0575,0.6325,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575,0,0,0,0,0,other,0.5,,375.5,0.02,3.1,9.4,0.3,75.46,19.8,-10.9,30.7,-2.1,3.1,12.7,-6.6,927,138,33,41,345,121,183,288
NFI,1259296,-123,55.77,30,21,1465,BC,Montane Cordillera,V,N,U,OP,NA,MS,U,ST,,,,0.646559403062865,0,0,0,0,0,1,0,0,0,0,0,ABIE,1,CON,,0,,1,2.69,ABIE,1,1,2,,0.08044,0.57484,,0.3603,0.65,10.5474260955,11.1974260955,0,0,50,0,0,0.44,0.09,0.21,0.16,0,0,0,0,0,0.968,0,0.4944,0,0,0,0,0,other,,,,,-0.6,10.1,0.27,90.66,18.2,-18.1,36.3,10.8,-6.2,10.8,-12.3,644,80,25,25,213,115,213,161
NFI,1259336,-120.45,55.74,1,999,960,BC,Boreal Plains,V,T,U,OP,SNGL,MS,U,TB,68,17.6,18.1,0,0,0,0,0,0,0,0,0,0,0,0,POPU,0.99,DEC,BETU,0.01,DEC,0,2.94,POPU,0.934,10.572,23,,2.76323,2.89053,0.367,0.1223,27.85,4.215231943,32.065231943,0,0,575,0,0,85.28,22.71,25.66,3.32,0,0,0,0,0,0.359,0,0.1273,0,0,0,0,0,other,,,,,1.2,11.5,0.27,104.14,21.1,-20,41.1,13.6,-4.8,13.6,-12.9,508,79,20,45,218,74,218,94
NFI,1259646,-101.55,53.31,0,999,302,MB,Boreal Plains,V,T,W,SP,SNGL,MS,U,TC,98,7.6,7.7,0,1.55732674829263,0,0,0,0,0,2.56226013062007,0,0,0,0,PICE,0.806,CON,LARI,0.194,DEC,0.81,3.03,PICE,0.893,2.711,10,,0.5625,4.6425,0.1127,0.2672,1.55,6.4236144988,7.9736144988,0,0,200,0,0,2.21,0.47,0.82,0.9,0,0,0,0.869,0.124,0.8085,2.19,0.07,1.7,0.12,0.97,0.02,0.005,1,77.125,1,,,0.4,11.3,0.22,132.61,24.4,-25.5,49.9,16.4,-17.7,16.4,-17.7,452,72,15,52,200,53,200,53
NFI,1259661,-100.79,53.15,0,999,261,MB,Boreal Plains,V,T,W,DE,SNGL,LS,U,TC,101,8.1,8.2,0,2.78233189869772,0,0,0,0,0,0.1,0,0,0,0,PICE,1,CON,,0,,1,3.55,PICE,1,4.474,13,,0.547,3.697,0.1468,0.3569,2.06,11.797622892,13.857622892,0.41,0,260,40,0,3.13,0.67,1.05,1.33,0.48,0.05,0.08,0.872,0,1.2675,0.96,0.01,2.11,0.07,0.9,0.013,0.05,1,49.375,1,,,0.6,11,0.22,132.69,24.5,-24.9,49.4,16.7,-17.5,16.7,-17.5,455,69,14,52,200,52,200,52
NFI,1259711,-97.97,52.44,0,999,181,MB,Boreal Plains,V,T,W,SP,MULT,TS,U,TC,83,5.7,5.8,0,0.42621594832171,0,0,0,0,0,1.78580642189156,0,0,0,0,LARI,0.845,DEC,PICE,0.155,CON,0.16,2.61,PICE,0.961,2.053,13,,0.4505,3.4005,0.1202,0.0998,1.86,2.2534644104,4.1134644104,0.47,0,200,60,0,2.02,0.37,1.24,0.35,0.48,0.09,0.31,0.58,0.472,0.261,1.79,0.07,1.02,0.07,0.95,0.01,0,1,30,0,470,0.04,0,10.7,0.2,136.99,23.9,-27.2,51.1,16.5,-16.8,16.5,-18.8,449,65,17,46,186,59,186,62
NFI,1259736,-96.66,52.15,0,999,223,MB,Boreal Shield West,V,T,W,SP,SNGL,LS,U,TC,180,3.7,,0,0,0,0,0,0,0,0,0,0,0,0,LARI,1,DEC,,0,,0,3.31,LARI,0.962,1.822,4,,0.193,2.123,,0.1238,0,2.8401568385,2.8401568385,0,0,0,0,0,0,0,0,0,0,0,0,0.038,1,0.41,0.93,0.15,0.82,0.03,0.325,0.02,0.1,other,35,0,453,0.03,0,10.5,0.2,135.84,23.9,-27.4,51.3,16.4,-8.9,16.4,-18.6,482,67,19,45,195,60,195,69
NFI,1259806,-93,51,0,999,-1,ON,Boreal Shield West,V,T,U,DE,SNGL,LS,U,TC,134,17.5,16,0,40.8220512902866,1.1735026658403,0,0,0,0,0.659757677785527,1.94331499641234,0,0,0,PICE,0.907,CON,LARI,0.065,DEC,0.91,2.09,ALNU,0.612,1.21,13,,2.8201675,3.1418425,0.1907,0.1256,40.92,2.8279046271,43.7479046271,0.35,0,2325,25,0,131.04,17.84,13.58,11.97,1.18,0.11,0.09,0.957,0.067,0.2625,0.019525,0.00345,0.224175,0.074525,0.117,0,0.6,3,22.75,0,436.55,0.07,0.4,10.9,0.22,129.2,23.8,-25.4,49.2,16,-15,16,-17.5,660,93,24,45,274,86,274,88
NFI,1259821,-92.29,50.82,9,162,-1,ON,Boreal Shield West,V,T,U,DE,MULT,MS,U,TC,47,11.3,11.7,0,1.26242937289097,16.0117552775511,0,0,0,0,0.858474220390388,0.999905657570453,0,0,0,PINU,0.926,CON,PICE,0.074,CON,1,4.47,PINU,0.68,0.989,8,,0.9275375,1.2029125,,0.2476,15.75,17.9634697136,33.7134697136,0.45,0,1750,50,0,42.09,4.51,4.33,4.51,0.79,0.04,0.03,0.208,0,1.107,0.01825,0,0.175725,0.0814,0,0.006,0.9,3,0,0,444.59,,0.2,10.8,0.22,129.27,23.5,-25.4,48.9,15.9,-15.2,15.9,-17.6,704,97,26,43,283,94,283,94
NFI,1259846,-91.03,50.36,3,320,-1,ON,Boreal Shield West,V,T,W,OP,MULT,TS,U,TM,79,17.4,16.6,6.612934726082,20.0197010102305,0,0,0,0,1.65475781170998,4.04351764272961,0,0,0,0,PICE,0.6,CON,BETU,0.246,DEC,0.6,2.8,ABIE,0.474,4.214,18,,2.089905,2.538955,0.1687,0.1414,20.55,5.4349552907,25.9849552907,9.14,0,1050,575,0,66.62,9.94,8.24,5.68,21.6,3.15,2.53,0.554,0,0.396,0.0114,0.0149,0.179125,0.243625,0.055,0.001,0.8,3,0,0,448.84,,0.1,11.8,0.23,128.97,23.8,-26.1,49.9,15.7,-17.6,15.7,-17.6,752,98,30,38,284,105,284,105
NFI,1259911,-87.82,49.2,0,999,-1,ON,Boreal Shield West,V,T,U,SP,SNGL,TS,U,TC,156,18.1,16.5,0,27.3522175336173,0,0,0,0,0,3.04859041025486,0,0,0,0,PICE,1,CON,,0,,1,2.94,PICE,1,3.049,9,,1.8092575,2.4768325,,0.0306,22.46,0.6930353394,23.1530353394,1.37,0,900,75,0,71.09,9.68,8.55,7.26,4.04,0.57,0.48,1,0,0.09,0.445675,0.000975,0.1628,0.058125,0.3,0.04,0.55,3,12.85,0,379.91,0.14,0.2,11.4,0.24,115.51,22,-24.4,46.4,13.1,-8,14.1,-15.6,842,98,37,29,273,127,271,154
NFI,1259916,-87.69,49.11,8,178,-1,ON,Boreal Shield West,V,T,U,SP,SNGL,TS,U,TM,118,13.2,13.4,0,11.1166826843602,0,0,0,0,0,1.73317367363657,0,0,0,0,PICE,0.592,CON,BETU,0.408,DEC,0.59,2.29,PICE,0.862,1.639,8,,1.2894175,2.4785925,,0.0706,11.2,1.2794136082,12.4794136082,1.26,0,450,75,0,32.32,5.03,8.3,3.87,3.14,0.5,0.67,0.916,0,0.1615,0.47905,0.014025,0.31795,0.37815,0.05,0.014,0.261,other,19.05,0,449.8,0.08,0.2,11.1,0.24,113.79,21.4,-23.9,45.3,12.9,-8,13.9,-15.4,849,99,38,28,274,130,272,156
NFI,1259926,-87.14,48.93,32,83,-1,ON,Boreal Shield West,V,T,U,OP,SNGL,TS,U,TM,140,16.9,15.3,2.22318731122099,1.627227184835,0,0,0,0,0,0,0,0,0,0,BETU,0.942,DEC,PICE,0.04,CON,0.04,1.97,GENC,0.314,3.765,6,,3.2485225,3.6037475,,0.0973,12.52,3.1981413214,15.7181413214,11.69,0,275,275,0,42.92,7.31,14.29,3.16,35.37,6.03,12.14,0.108,0,0.1915,0.044625,0.070575,0.012875,0.22715,0,0.001,0,other,9.3,0,465.21,0.08,0.4,10.4,0.24,108.2,19.9,-22.6,42.5,9.1,-7.5,13.2,-14.5,841,99,40,27,273,136,265,157
NFI,1259961,-85.52,48.29,22,337,-1,ON,Boreal Shield East,V,T,U,OP,SNGL,LS,U,TM,88,15,14.6,12.2054997932321,9.82766758363818,0,0,0,0,2.71949749255691,3.70105466237942,0,0,0,0,BETU,0.43,DEC,PICE,0.327,CON,0.33,1.98,ABIE,0.469,2.663,15,,1.6621425,2.3185675,0.1392,0.059,15.96,1.2808273249,17.2408273249,6.12,0,650,350,0,46.93,7.73,8.74,4.87,9.28,1.54,1.32,0.54,0,0.117,0.331275,0.057775,0.038775,0.2286,0.03,0.001,0.001,other,13.15,0,422.47,0.07,0.8,11.7,0.26,108.43,21.2,-22.6,43.8,9.4,-7.4,13.7,-14,889,104,51,20,274,167,253,179
NFI,1260136,-78.23,44.58,0,999,-1,ON,Mixedwood Plains,V,T,U,DE,COMP,TS,U,TM,114,16.7,16.4,0.347322702808437,0,8.01573438572619,0,1.29629966868749,13.6878995567366,0,0,0,0,0,0,TSUG,0.318,CON,QUER,0.291,DEC,0.32,3.16,TSUG,0.583,1.257,14,,3.312465,3.442115,0.2187,0.1737,26.11,7.3799153025,33.4899153025,2.6,0,775,100,0,96.6,13.02,32.33,5.59,11.32,1.41,3.32,0,0,0.5485,0.0016,0.000775,0.0203,0.106975,0,0.006,0.002,other,5.9,0,312.18,0.12,5.8,10.7,0.26,100.4,25.5,-14.2,39.7,7.9,-6.6,18.1,-7.8,837,80,56,10,228,177,219,190
NFI,1260141,-78.11,44.49,0,999,-1,ON,Mixedwood Plains,V,T,U,DE,COMP,LS,U,TB,,17.9,18.8,0,0,0,0,0.188574099031727,4.08603394507522,0,0,0,0,0,8.79230946660259,BETU,0.683,DEC,TSUG,0.175,CON,0.18,2.67,ACER,0.543,7.297,12,,2.714785,2.902635,0.236,0.0741,23.33,3.7705395028,27.1005395028,0,0,425,0,0,82,12.89,32.75,4.14,0,0,0,0,0,0.198,0.05865,0.015325,0.00475,0.109125,0,0.001,0.01,other,29.05,0,392.43,0.13,5.9,10.6,0.26,99.76,25.5,-14,39.5,8,-6.5,18.1,-7.6,838,81,57,10,229,179,216,191
NFI,1260156,-77.5,44.14,0,999,-1,ON,Mixedwood Plains,V,T,U,DE,COMP,LS,U,TB,,21.2,23.5,0,0,0,0,0,0,0,0,0,0,0,0,ACER,0.751,DEC,FRAX,0.12,DEC,0,2.87,VIBU,0.355,10.241,18,,2.951715,3.038865,0.2226,0.0781,26.83,2.8227209993,29.6527209993,0.54,0,550,25,0,119.43,12.42,38.3,3.46,2.08,0.22,0.39,0,0,0.2245,0.005,0.007025,0.00225,0.072875,0,0,0,other,1.4,0,351.6,0.11,7,10.1,0.26,99,26.3,-12.3,38.6,2.5,-5.2,19.3,-6.3,849,88,56,12,241,187,199,202
NFI,1260161,-77.37,44.05,25,32,-1,ON,Mixedwood Plains,V,T,U,DE,SNGL,MS,U,TB,42,11.2,12,0,0,0,0,0,0,0,0,0,0,0,0,ULMU,0.429,DEC,FRAX,0.223,DEC,0,3.7,RHAM,0.868,5.026,8,,0.656605,0.957655,,0.118,6.89,11.3018795713,18.1918795713,1.67,0,200,75,0,16.13,2.15,5.86,0.84,3.61,0.55,0.87,0,0,0.4365,0.1298,0.00575,0.032325,0.133175,0,0,0,other,1,0,,,7.1,10.3,0.26,98.35,26.5,-12.1,38.6,2.6,16.8,19.3,-6,881,91,58,12,251,200,202,218
